datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
01-06-2016 07:00,1078.0733,27.4527832,0.019036412,0.13739014,4.497032713,26.3902832,0.020150304,0.1828003,4.307170089,23.7184082,0.018220067,0.12225342,2.240430126,0,0,1
01-06-2016 08:00,1239.8707,27.77172241,0.01889905,0.15185547,3.499543897,27.38109741,0.020188417,0.18603516,4.704670797,24.45922241,0.018570986,0.15600586,2.341149146,0,0,1
01-06-2016 09:00,1320.2608,28.0649353,0.018815095,0.15545654,2.971945295,27.7836853,0.019295746,0.2322998,5.498533313,25.7211853,0.018212372,0.21063232,2.6115214,0,0,1
01-06-2016 10:00,1412.9918,28.34801636,0.018784558,0.1763916,3.276775501,27.97301636,0.019166028,0.25219727,6.742326495,26.92614136,0.017693555,0.26879883,2.949499379,0,0,1
01-06-2016 11:00,1434.089,28.54198608,0.018799806,0.19317627,3.709304266,28.35448608,0.019356752,0.27990723,7.233897144,27.37011108,0.01762488,0.30578613,3.392464844,0,0,1
01-06-2016 12:00,1439.1881,28.75344238,0.018807434,0.21136475,4.190420015,28.70656738,0.019425415,0.3022461,6.932648037,27.40969238,0.0177088,0.33251953,4.047718168,0,0,1
01-06-2016 13:00,1456.1279,28.90703735,0.018746406,0.230896,4.587032012,28.76641235,0.019631416,0.28723145,6.755704529,27.18828735,0.017914802,0.3708496,4.722441716,0,0,1
01-06-2016 14:00,1429.2318,29.06191406,0.018593837,0.24481201,4.517129587,28.28066406,0.01981454,0.28173828,6.41866817,26.37441406,0.018372584,0.35791016,5.060313401,0,0,1
01-06-2016 15:00,1363.0949,29.10024414,0.018319204,0.25170898,3.542711814,27.77211914,0.020028189,0.24395752,6.340840496,25.58461914,0.018845633,0.34350586,5.315302376,0,0,1
01-06-2016 16:00,1258.2538,28.86000977,0.018098,0.2321167,1.807403016,27.28188477,0.020142678,0.22320557,6.140551338,24.98500977,0.019196633,0.2647705,5.779008232,0,0,1
01-06-2016 17:00,1156.1629,28.38866577,0.018090464,0.19122314,1.219990696,26.76366577,0.020241953,0.21063232,5.178871531,24.59179077,0.019433238,0.09197998,6.516573681,0,0,1
01-06-2016 18:00,1171.8129,27.87087402,0.018708503,0.14593506,2.442110408,26.13649902,0.0201352,0.21881104,4.358432377,24.35524902,0.019410407,0.03692627,7.06760885,0,0,1
01-06-2016 19:00,1192.244,27.4911438,0.01931887,0.09902954,3.372406344,25.7723938,0.019830039,0.23400879,3.88336648,24.1005188,0.019227317,0.019470215,6.824185157,0,0,1
01-06-2016 20:00,1161.2561,27.32644043,0.019318871,0.06034851,3.898915301,25.54519043,0.019624047,0.24700928,3.699858348,24.01394043,0.019097619,0.027366638,6.557093258,0,0,1
01-06-2016 21:00,1133.1709,27.2786499,0.018952627,0.036483765,3.237565194,25.3567749,0.019486684,0.23626709,4.613676526,23.8880249,0.018983144,0.04411316,6.518189658,0,0,1
01-06-2016 22:00,1070.6455,27.49007568,0.018151462,0.01979065,1.39595991,25.22445068,0.019395053,0.18115234,5.247116834,23.77132568,0.018853366,0.067840576,6.247371963,0,0,1
01-06-2016 23:00,1000.5789,27.40056763,0.018044598,0.024772644,1.340645951,25.11931763,0.019333966,0.17578125,5.035145825,23.58806763,0.018685468,0.119018555,5.925203962,0,0,1
02-06-2016 00:00,965.1434,26.96401367,0.018487072,0.05366516,3.829923714,25.02651367,0.019280529,0.17834473,4.700827428,23.46401367,0.018563366,0.14239502,5.138263941,0,0,1
02-06-2016 01:00,929.8318,26.53548584,0.01879986,0.05621338,6.192779924,24.92611084,0.019196589,0.17120361,4.202486167,23.44173584,0.018502314,0.16644287,4.363837418,0,0,1
02-06-2016 02:00,902.0146,26.28481445,0.018853253,0.044540405,7.348161709,24.83168945,0.019097393,0.17449951,3.864090113,23.36293945,0.018349713,0.13665771,3.696748436,0,0,1
02-06-2016 03:00,880.6261,26.15450439,0.018883763,0.048965454,6.601472976,24.74825439,0.018975316,0.16021729,3.654085898,23.21700439,0.018097935,0.13342285,2.974040574,0,0,1
02-06-2016 04:00,880.7373,26.10476074,0.01877695,0.05647278,4.749368662,24.66726074,0.018860873,0.14129639,3.441729094,23.02663574,0.017777499,0.12023926,2.445136775,0,0,1
02-06-2016 05:00,910.919,26.23812256,0.018479401,0.05834961,3.128763795,24.59749756,0.018792206,0.123046875,3.470956239,22.86312256,0.017525727,0.11495972,2.196073505,0,0,1
02-06-2016 06:00,931.0562,26.44298706,0.018403105,0.056381226,2.119366109,24.75548706,0.018952422,0.112457275,3.619293251,22.75548706,0.017380767,0.12261963,2.021873922,0,0,1
02-06-2016 07:00,1068.9372,26.89302979,0.018250516,0.052200317,3.142548931,25.56490479,0.019692471,0.11141968,5.031080172,23.03365479,0.01756387,0.13348389,1.77308303,0,0,1
02-06-2016 08:00,1236.1228,27.3875061,0.01829629,0.06163025,4.621722311,26.0593811,0.019867945,0.10934448,6.736626461,23.3718811,0.017762233,0.13116455,1.499137576,0,0,1
02-06-2016 09:00,1329.2,27.90429077,0.018334435,0.13018799,5.743524777,26.49804077,0.019753503,0.11160278,7.103021248,23.87304077,0.017586755,0.12390137,1.488602039,0,0,1
02-06-2016 10:00,1394.1451,28.17888794,0.018265774,0.18865967,5.391470276,26.99138794,0.019516995,0.124176025,6.785791037,24.71013794,0.016999295,0.10971069,1.495079661,0,0,1
02-06-2016 11:00,1423.5773,28.324823,0.018105572,0.20391846,3.860635496,27.387323,0.019341534,0.15026855,6.164258468,25.637323,0.016594952,0.10040283,1.617571379,0,0,1
02-06-2016 12:00,1416.1405,28.43346558,0.017952971,0.20135498,2.383410719,27.58971558,0.019120269,0.19714355,5.59109011,26.12096558,0.016633086,0.12561035,2.176463286,0,0,1
02-06-2016 13:00,1437.7998,28.57640991,0.017884262,0.20477295,2.578505132,27.57640991,0.018990524,0.23773193,5.785989575,26.06078491,0.016869552,0.17584229,2.948714882,0,0,1
02-06-2016 14:00,1441.3411,28.70159302,0.017876593,0.2189331,3.907811507,27.40471802,0.01892182,0.25585938,6.215842734,25.74846802,0.017189948,0.22045898,3.641876985,0,0,1
02-06-2016 15:00,1432.1115,28.68551025,0.017884215,0.22113037,5.274582005,27.12301025,0.01895233,0.25585938,6.420359082,25.29488525,0.017525634,0.24517822,4.071660294,0,0,1
02-06-2016 16:00,1357.5146,28.5395752,0.017891843,0.18548584,6.276851852,26.6645752,0.019158322,0.23846436,6.150085802,24.7895752,0.017899472,0.26818848,4.08968933,0,0,1
02-06-2016 17:00,1267.0214,28.28676758,0.018151237,0.14227295,6.496691179,26.16176758,0.019448234,0.20983887,4.909841089,24.31801758,0.018204642,0.27770996,3.96315211,0,0,1
02-06-2016 18:00,1259.0156,27.90725098,0.018769212,0.10946655,6.3531529,25.50100098,0.019440599,0.16479492,3.583922019,23.87600098,0.018349595,0.23468018,3.581428979,0,0,1
02-06-2016 19:00,1268.8113,27.59014282,0.019288015,0.07644653,6.785059251,25.07451782,0.019204091,0.12158203,3.60346139,23.55889282,0.018273305,0.20697021,3.555567954,0,0,1
02-06-2016 20:00,1241.5736,27.38295898,0.019280396,0.04663086,7.590277933,24.97670898,0.01911255,0.0982666,4.976169267,23.46108398,0.018204652,0.18896484,3.920742758,0,0,1
02-06-2016 21:00,1202.6579,27.17827759,0.019249894,0.035995483,6.765541267,24.95952759,0.019112565,0.09667969,5.884388076,23.41265259,0.01815889,0.1651001,4.117885044,0,0,1
02-06-2016 22:00,1153.3303,27.06618652,0.019097324,0.046417236,4.489884987,24.89431152,0.019089695,0.11178589,4.968657669,23.30056152,0.01802921,0.13604736,3.854906058,0,0,1
02-06-2016 23:00,1076.9004,27.17043457,0.01871589,0.06236267,2.136619196,24.84230957,0.019051583,0.13122559,4.29371116,23.09230957,0.017800363,0.11581421,3.375938285,0,0,1
03-06-2016 00:00,1022.7968,27.21129761,0.0183421,0.06375122,0.599910718,24.78942261,0.019005857,0.1482544,4.149923554,22.94567261,0.017670713,0.10882568,2.955352946,0,0,1
03-06-2016 01:00,979.3805,27.14138184,0.018044561,0.071777344,0.916733768,24.70388184,0.01895246,0.15002441,4.212650742,22.82888184,0.01756391,0.09542847,2.715566015,0,0,1
03-06-2016 02:00,961.3559,27.08410034,0.018021662,0.08547974,0.745825494,24.59972534,0.018876154,0.13555908,4.2310797,22.72472534,0.017441828,0.08236694,2.612068564,0,0,1
03-06-2016 03:00,932.8869,27.00020752,0.018174242,0.09161377,1.053656387,24.51583252,0.018769335,0.12866211,3.920097258,22.60958252,0.017304491,0.07922363,2.643730423,0,0,1
03-06-2016 04:00,926.7629,26.92232666,0.01818187,0.089019775,1.831917055,24.43795166,0.018616745,0.12823486,3.519794476,22.45357666,0.017121384,0.081848145,2.537858195,0,0,1
03-06-2016 05:00,937.2784,26.78151855,0.018364986,0.08303833,2.551991437,24.45339355,0.01844128,0.1359253,3.349219045,22.32839355,0.016900143,0.076049805,2.256621964,0,0,1
03-06-2016 06:00,960.0007,26.75325928,0.01868544,0.08761597,3.189025913,24.81575928,0.018700698,0.13372803,3.049067786,22.39388428,0.016762832,0.069732666,1.70668692,0,0,1
03-06-2016 07:00,1117.0609,27.27837524,0.018616788,0.10455322,5.676249836,26.29400024,0.019646756,0.1550293,3.670063721,22.98150024,0.017167203,0.075653076,0.780637207,0,0,1
03-06-2016 08:00,1259.8412,27.63561401,0.018723596,0.13134766,7.055596618,27.26061401,0.019234765,0.19921875,4.551097754,23.90123901,0.017388452,0.086242676,0.259919923,0,0,1
03-06-2016 09:00,1342.4103,27.95266113,0.018815156,0.14556885,7.810159742,27.89016113,0.019105073,0.22003174,5.478639673,25.42141113,0.016915437,0.09829712,0.919148016,0,0,1
03-06-2016 10:00,1376.4619,28.18465576,0.018937243,0.16278076,8.322822492,28.71590576,0.019318713,0.24475098,6.786603559,26.87215576,0.016656054,0.11932373,1.870688001,0,0,1
03-06-2016 11:00,1378.8498,28.27642212,0.019005924,0.18609619,8.681720446,29.12017212,0.019364506,0.2508545,7.961495118,27.47954712,0.016892582,0.1564331,2.795484539,0,0,1
03-06-2016 12:00,1368.4051,28.3270813,0.019051716,0.20037842,9.093807461,29.3114563,0.019555256,0.25024414,9.279488691,27.6708313,0.017197773,0.20526123,3.594730753,0,0,1
03-06-2016 13:00,1367.9047,28.290979,0.019120406,0.19818115,9.470866028,29.181604,0.019730758,0.25598145,10.38882237,27.681604,0.01743431,0.24920654,4.275585777,0,0,1
03-06-2016 14:00,1374.6431,28.08233032,0.019257754,0.20599365,10.09091339,28.67608032,0.019799441,0.24609375,11.13840328,27.45733032,0.017739505,0.26745605,4.867262513,0,0,1
03-06-2016 15:00,1332.2768,27.75072632,0.019326426,0.2111206,10.92157863,27.90697632,0.019730784,0.23632812,11.0294777,26.68822632,0.01813624,0.28015137,5.148771743,0,0,1
03-06-2016 16:00,1267.955,27.42867432,0.0193188,0.20446777,10.77802788,27.02242432,0.019639235,0.21685791,9.544781055,25.88179932,0.01844905,0.2783203,5.007901689,0,0,1
03-06-2016 17:00,1189.2851,27.16951904,0.019334063,0.18237305,10.16587027,26.37264404,0.019639239,0.17852783,7.367003722,25.16951904,0.018685564,0.2581787,4.662145921,0,0,1
03-06-2016 18:00,1203.1476,26.8350769,0.019547688,0.15911865,8.145096175,25.8663269,0.019669758,0.17602539,4.70652352,24.5694519,0.018853413,0.25756836,4.053583848,0,0,1
03-06-2016 19:00,1237.8008,26.63094482,0.01960109,0.12277222,6.400634388,25.50594482,0.019486649,0.1416626,3.569786987,24.28719482,0.018800003,0.25024414,3.628121593,0,0,1
03-06-2016 20:00,1223.1221,26.53383789,0.019494267,0.091552734,5.098709313,25.34633789,0.019311162,0.11416626,3.283286495,24.17446289,0.018685551,0.21722412,3.065947895,0,0,1
03-06-2016 21:00,1187.0301,26.48024902,0.019349294,0.071380615,4.435352822,25.19899902,0.0191433,0.09927368,3.336901935,24.05837402,0.018540578,0.19525146,2.629556924,0,0,1
03-06-2016 22:00,1135.3861,26.4026123,0.019288255,0.06259155,4.848299897,25.0901123,0.019013597,0.09234619,3.631762717,23.9494873,0.018387986,0.17919922,2.564513646,0,0,1
03-06-2016 23:00,1070.7886,26.32637939,0.019311152,0.055999756,6.353638023,24.99825439,0.018944941,0.08538818,4.085101413,23.84200439,0.018281184,0.16949463,2.620510829,0,0,1
04-06-2016 00:00,1014.8378,26.20876465,0.019280655,0.0592041,8.077640572,24.91188965,0.018899186,0.082336426,4.458189034,23.74001465,0.018189652,0.16131592,2.682819686,0,0,0
04-06-2016 01:00,984.874,26.09645996,0.01922728,0.0725708,8.829238643,24.79958496,0.018861068,0.09286499,4.534139092,23.62770996,0.018098129,0.16290283,2.721394935,0,0,0
04-06-2016 02:00,982.3503,25.96407471,0.01913572,0.08392334,8.642864654,24.66719971,0.018815285,0.11264038,4.475155876,23.51094971,0.018014198,0.16418457,2.773940353,0,0,0
04-06-2016 03:00,947.012,25.84832153,0.01903653,0.090545654,8.286992965,24.62957153,0.018815277,0.11904907,4.412578742,23.41082153,0.017937897,0.16461182,2.781225469,0,0,0
04-06-2016 04:00,949.4571,25.76604614,0.018929698,0.08370972,7.680175105,24.59417114,0.018792368,0.11981201,4.275756327,23.29729614,0.017861582,0.16351318,2.798889614,0,0,0
04-06-2016 05:00,940.6414,25.73378906,0.018792337,0.06903076,7.090384196,24.49941406,0.018731302,0.1211853,4.107868847,23.20253906,0.017777627,0.16107178,2.774470103,0,0,0
04-06-2016 06:00,929.665,26.04979858,0.018922005,0.0647583,7.14020841,24.86229858,0.01897541,0.12640381,4.074051584,23.15917358,0.01773182,0.15655518,2.708607971,0,0,0
04-06-2016 07:00,1014.6218,26.8784729,0.018792279,0.06814575,9.313923755,26.1284729,0.01940263,0.1486206,6.206465297,23.6440979,0.017914899,0.1472168,2.744060874,0,0,0
04-06-2016 08:00,1135.4884,27.43825684,0.018777005,0.07861328,9.980073003,27.01638184,0.019417875,0.18078613,7.047073163,24.32888184,0.017983548,0.14196777,2.693281828,0,0,0
04-06-2016 09:00,1227.6291,27.88326416,0.018830407,0.08291626,10.36871179,27.91451416,0.01941787,0.22772217,7.435697721,25.36763916,0.017747033,0.12994385,2.836179945,0,0,0
04-06-2016 10:00,1306.5988,28.26680908,0.018990643,0.079315186,10.92107333,28.61055908,0.019456036,0.25378418,8.236551928,26.46993408,0.017571576,0.14385986,3.139368481,0,0,0
04-06-2016 11:00,1332.8955,28.63741455,0.019204257,0.073913574,11.47418354,29.04366455,0.019486545,0.2668457,9.195655336,27.27803955,0.017548678,0.17462158,3.748680951,0,0,0
04-06-2016 12:00,1298.0993,28.94832764,0.019349145,0.07836914,12.19200199,29.21395264,0.019471215,0.28027344,10.10653834,27.68270264,0.017617272,0.2062378,4.357311563,0,0,0
04-06-2016 13:00,1263.8326,29.08162842,0.019432992,0.073791504,12.96969288,29.22225342,0.019440621,0.29614258,10.95222143,27.76912842,0.017724007,0.23510742,4.903651671,0,0,0
04-06-2016 14:00,1272.75,29.07848511,0.019364264,0.070007324,13.32161239,29.04723511,0.019379523,0.28771973,11.49527986,27.57848511,0.017861273,0.24951172,5.354389208,0,0,0
04-06-2016 15:00,1250.3652,28.96175537,0.019280324,0.06817627,13.21248303,28.60238037,0.019364247,0.27978516,11.79651821,27.07113037,0.018090138,0.2520752,5.593825601,0,0,0
04-06-2016 16:00,1258.1859,28.74959717,0.01912013,0.056396484,12.12978767,27.76522217,0.019333754,0.26220703,11.26003044,26.28084717,0.018349562,0.26220703,5.540180231,0,0,0
04-06-2016 17:00,1217.2284,28.46981201,0.019028623,0.0340271,10.96692724,27.03231201,0.019356687,0.22827148,9.965713607,25.46981201,0.018578488,0.2680664,5.325126657,0,0,0
04-06-2016 18:00,1211.6674,27.8076416,0.01944829,0.024917603,8.929338007,26.1826416,0.019524584,0.17486572,7.124389992,24.6982666,0.018731127,0.26538086,4.915017894,0,0,0
04-06-2016 19:00,1255.7069,27.27272949,0.019753523,0.019325256,7.388623132,25.63210449,0.019494124,0.12683105,5.881726519,24.19460449,0.018746443,0.26708984,4.720124263,0,0,0
04-06-2016 20:00,1244.6219,26.98949585,0.019707814,0.01576233,6.792757036,25.42699585,0.019433156,0.09680176,5.493872767,23.94262085,0.018685475,0.258667,4.647747331,0,0,0
04-06-2016 21:00,1189.0022,26.80770264,0.019616326,0.013828278,6.314739016,25.27645264,0.019349298,0.0814209,5.141253594,23.79207764,0.018609246,0.24890137,4.525436987,0,0,0
04-06-2016 22:00,1149.3426,26.65841064,0.019540029,0.01543045,6.138902645,25.17403564,0.019288259,0.07699585,4.987162517,23.67403564,0.018532949,0.24664307,4.350128882,0,0,0
04-06-2016 23:00,1098.3329,26.56569824,0.019524774,0.022392273,6.148449968,25.14382324,0.019257745,0.08892822,4.908180009,23.56569824,0.018449029,0.25915527,4.203359929,0,0,0
05-06-2016 00:00,1037.0922,26.47811279,0.019555308,0.025619507,6.235200049,25.04061279,0.019219615,0.100250244,4.806152871,23.47811279,0.018365122,0.26013184,4.110307293,0,0,0
05-06-2016 01:00,1003.295,26.37349854,0.01959348,0.029724121,6.433514744,24.95162354,0.019173862,0.11203003,4.806080865,23.43599854,0.018327,0.25317383,4.105753704,0,0,0
05-06-2016 02:00,963.6753,26.30791626,0.019570628,0.042037964,6.646247686,24.87041626,0.019128123,0.11584473,4.903643952,23.43291626,0.018304149,0.246521,4.057948134,0,0,0
05-06-2016 03:00,935.9109,26.30611572,0.019486744,0.05038452,6.734229242,24.79049072,0.019067127,0.1159668,5.133909511,23.43111572,0.01827367,0.2366333,3.940842741,0,0,0
05-06-2016 04:00,914.759,26.29903564,0.019410467,0.048828125,6.793988519,24.75216064,0.019044256,0.1043396,5.209217657,23.39278564,0.018205022,0.23059082,3.853848266,0,0,0
05-06-2016 05:00,892.0044,26.25405273,0.019318927,0.042114258,6.679658357,24.72280273,0.019013751,0.085754395,5.273205464,23.36342773,0.018144,0.23223877,3.949723133,0,0,0
05-06-2016 06:00,879.0459,26.55336914,0.019509662,0.04081726,6.522326981,25.14711914,0.01928078,0.07815552,5.857103261,23.41274414,0.018166889,0.23931885,4.114185973,0,0,0
05-06-2016 07:00,907.8497,27.51311646,0.019265525,0.042785645,8.136729697,26.27874146,0.0198301,0.08706665,8.659341925,23.82561646,0.018502586,0.23931885,4.388296437,0,0,0
05-06-2016 08:00,956.7431,28.14931641,0.019181602,0.049346924,8.193114847,27.18056641,0.019769065,0.10369873,10.21741213,24.46181641,0.01894509,0.22711182,4.742159665,0,0,0
05-06-2016 09:00,1008.7856,28.74199829,0.019235011,0.06448364,8.048275402,28.11699829,0.019555446,0.13891602,11.17961122,25.17949829,0.018914577,0.21740723,5.276176632,0,0,0
05-06-2016 10:00,1061.7471,29.28222046,0.019235028,0.07458496,8.673326182,28.64159546,0.019441022,0.18444824,11.74614191,26.07909546,0.018540753,0.22338867,5.425820797,0,0,0
05-06-2016 11:00,1113.5111,29.77938232,0.019212158,0.095581055,9.437324197,28.88875732,0.019387634,0.21795654,12.22606095,26.67000732,0.018357666,0.23779297,5.559436014,0,0,0
05-06-2016 12:00,1118.4896,30.17904053,0.01915113,0.1211853,9.796515371,28.96029053,0.019349495,0.22076416,12.4318341,26.86654053,0.018319527,0.24597168,5.732146514,0,0,0
05-06-2016 13:00,1129.7874,30.42226563,0.01899091,0.13983154,9.796832982,29.04726563,0.019326603,0.22009277,12.60506348,26.56289063,0.01847974,0.25842285,5.967459664,0,0,0
05-06-2016 14:00,1132.7575,30.59676514,0.018884063,0.1472168,9.592899319,28.89364014,0.019273162,0.21228027,12.69053754,26.14364014,0.01867807,0.2692871,6.172260174,0,0,0
05-06-2016 15:00,1120.9163,30.57711182,0.018853515,0.15844727,9.17629814,28.54586182,0.019349426,0.21221924,12.7550659,25.67086182,0.018845886,0.28100586,6.258891536,0,0,0
05-06-2016 16:00,1172.4429,30.50985107,0.018777192,0.13153076,8.172403984,27.88485107,0.019387543,0.2074585,11.95345433,25.19735107,0.018983185,0.28259277,6.006755764,0,0,0
05-06-2016 17:00,1141.7977,30.2751709,0.01881531,0.10095215,6.679594983,27.1032959,0.019494327,0.18133545,10.32814458,24.8220459,0.019105228,0.29992676,5.465077509,0,0,0
05-06-2016 18:00,1166.2783,29.5934082,0.019852893,0.07684326,4.409964287,26.2652832,0.019669788,0.15240479,7.407337196,24.5152832,0.019173877,0.30895996,4.918983491,0,0,0
05-06-2016 19:00,1183.9191,29.0085083,0.020524293,0.06729126,3.54911235,25.7897583,0.019624025,0.12854004,6.241788979,24.2428833,0.019021302,0.33569336,4.728182838,0,0,0
05-06-2016 20:00,1184.9327,28.65993652,0.020386972,0.05558777,3.753747372,25.58181152,0.019540109,0.10397339,5.938557183,24.12868652,0.01889161,0.34973145,4.82178959,0,0,0
05-06-2016 21:00,1160.9469,28.29152832,0.020295395,0.04663086,4.62921432,25.44777832,0.01946379,0.09173584,5.984261155,24.05715332,0.018815292,0.3375244,5.153365448,0,0,0
05-06-2016 22:00,1121.6176,27.93532715,0.020249601,0.045684814,5.84278313,25.35720215,0.01939511,0.08248901,6.679196682,23.99782715,0.018777128,0.32763672,5.555801597,0,0,0
05-06-2016 23:00,1061.77,27.63033447,0.020203812,0.054489136,6.236583494,25.30220947,0.019364579,0.08850098,7.081875777,23.95845947,0.018746598,0.31860352,5.829988084,0,0,0
06-06-2016 00:00,1021.6311,27.39977417,0.020058857,0.07015991,5.735512692,25.19664917,0.019318806,0.105407715,6.696769175,23.93102417,0.018723713,0.33496094,5.961812278,0,0,0
06-06-2016 01:00,997.0025,27.21611938,0.019944455,0.089416504,5.578692075,25.07549438,0.019242551,0.11935425,6.176709758,23.98174438,0.018731382,0.35913086,5.776842651,0,0,0
06-06-2016 02:00,970.3986,27.01882324,0.019921627,0.113098145,6.62363693,25.01882324,0.019196834,0.12542725,6.093896849,24.03444824,0.01873907,0.37243652,5.500291938,0,0,0
06-06-2016 03:00,942.8267,26.90950928,0.019929241,0.13464355,7.931570623,24.98763428,0.01918919,0.13360596,6.277018729,24.03450928,0.018716168,0.35998535,5.129655895,0,0,0
06-06-2016 04:00,930.5667,26.84273682,0.019929195,0.13165283,8.593985402,24.96773682,0.019189144,0.14556885,6.178799453,24.06148682,0.018685604,0.33239746,4.911279838,0,0,0
06-06-2016 05:00,960.7915,26.7578064,0.01988339,0.118133545,8.373533898,24.9140564,0.01913571,0.15118408,5.718114078,24.0546814,0.018647429,0.27685547,4.77479214,0,0,0
06-06-2016 06:00,966.0733,26.88329468,0.02004359,0.11453247,7.925850057,25.11766968,0.019326426,0.16046143,4.983567395,23.94579468,0.018532969,0.21624756,4.363072281,0,0,0
06-06-2016 07:00,1123.5713,27.5229126,0.020119837,0.118896484,9.574420168,26.0854126,0.020104578,0.1852417,6.276008783,24.2416626,0.018906763,0.19281006,3.796000062,0,0,0
06-06-2016 08:00,1290.7583,27.91854248,0.019929076,0.1262207,10.79496972,26.54354248,0.020264769,0.21038818,7.496954704,24.66854248,0.019356871,0.20196533,3.983696073,0,0,0
06-06-2016 09:00,1394.8267,28.17510376,0.019959575,0.13763428,11.06341437,26.84697876,0.020287639,0.22027588,8.584978451,25.11260376,0.019417888,0.2119751,4.291509052,0,0,0
06-06-2016 10:00,1458.5034,28.41109619,0.019929051,0.13006592,10.46839906,27.11422119,0.020249486,0.21606445,9.777022653,25.64547119,0.018914342,0.2154541,4.759559673,0,0,0
06-06-2016 11:00,1515.0796,28.61248169,0.01986039,0.1329956,9.047640405,27.56560669,0.020203713,0.23925781,10.95187893,26.28435669,0.018372659,0.23956299,5.335386618,0,0,0
06-06-2016 12:00,1523.583,28.76693115,0.019692548,0.159729,7.766234055,27.78255615,0.020104535,0.27026367,11.3191311,26.65755615,0.018235333,0.2713623,5.860673674,0,0,0
06-06-2016 13:00,1513.305,28.84359131,0.019547595,0.20336914,8.161766302,27.92171631,0.020127429,0.3277588,11.81454903,26.73421631,0.018273486,0.30419922,6.219826224,0,0,0
06-06-2016 14:00,1472.3146,28.87429199,0.019517088,0.23071289,9.628459327,27.46804199,0.020180846,0.40563965,12.24027942,26.46804199,0.018403197,0.35424805,6.441735531,0,0,0
06-06-2016 15:00,1402.0057,28.82753906,0.019555248,0.22375488,11.26363237,26.76503906,0.0201656,0.4543457,12.05742165,25.89003906,0.018593945,0.40026855,6.624868134,0,0,0
06-06-2016 16:00,1289.4519,28.69661865,0.019623928,0.20025635,12.10815038,26.29036865,0.020135097,0.42114258,10.99259259,25.14974365,0.018799953,0.4366455,6.517418818,0,0,0
06-06-2016 17:00,1217.8571,28.39122925,0.01985278,0.17926025,11.63221129,26.01622925,0.020119809,0.4255371,9.09786728,24.59435425,0.018990658,0.4345703,6.302028221,0,0,0
06-06-2016 18:00,1209.3598,27.87087402,0.020379175,0.14892578,9.467852269,25.73024902,0.01993667,0.3968506,8.200083588,24.33962402,0.019150842,0.39904785,6.093038861,0,0,0
06-06-2016 19:00,1230.7857,27.52675781,0.020379145,0.140625,8.627450479,25.54238281,0.019753534,0.3034668,8.329886369,24.18300781,0.019135553,0.3741455,5.845937081,0,0,0
06-06-2016 20:00,1225.4658,27.3562561,0.020302808,0.13806152,8.432740845,25.3718811,0.019532239,0.23840332,8.434793267,24.1062561,0.019059217,0.34924316,5.808895869,0,0,0
06-06-2016 21:00,1156.4038,27.19707642,0.02024935,0.13903809,8.847694588,25.21270142,0.01936434,0.19909668,8.148415637,24.04082642,0.0189905,0.3413086,5.778019797,0,0,0
06-06-2016 22:00,1120.8913,27.02379761,0.020157745,0.13861084,8.731524121,25.07067261,0.019242218,0.18481445,6.993545341,24.00817261,0.018937042,0.35168457,5.550739363,0,0,0
06-06-2016 23:00,1045.7641,26.83373413,0.020020364,0.14013672,7.875746643,24.94310913,0.019142983,0.17303467,6.213904979,23.91185913,0.018853066,0.34594727,5.316215846,0,0,0
07-06-2016 00:00,981.1433,26.66497192,0.01988299,0.14361572,7.149938591,24.82122192,0.019051386,0.17016602,5.924281905,23.72747192,0.01875384,0.3043213,5.357048593,0,0,0
07-06-2016 01:00,948.3339,26.50847778,0.019753244,0.15692139,6.8769296,24.72722778,0.018967416,0.18115234,5.649327429,23.57097778,0.018654611,0.24334717,5.478832837,0,0,0
07-06-2016 02:00,925.0465,26.37185059,0.019623503,0.15002441,6.61846216,24.63747559,0.018868193,0.18292236,5.050177722,23.48122559,0.018540129,0.20031738,5.516087886,0,0,0
07-06-2016 03:00,907.2926,26.28734741,0.019455615,0.14141846,5.999779468,24.52172241,0.018746082,0.16973877,4.4928931,23.34984741,0.018372241,0.20458984,5.530481524,0,0,0
07-06-2016 04:00,906.024,26.20842896,0.019325884,0.1385498,5.682719911,24.44280396,0.018639239,0.14813232,4.466615398,23.27092896,0.01825014,0.21533203,5.401565611,0,0,0
07-06-2016 05:00,933.7681,26.13674316,0.019249564,0.14154053,5.518740178,24.33986816,0.018524772,0.14575195,4.29838139,23.19924316,0.01815856,0.230896,5.059542899,0,0,0
07-06-2016 06:00,946.0865,26.35704956,0.0194708,0.13873291,5.920345642,24.62267456,0.018753637,0.15338135,4.096185929,23.21642456,0.018135656,0.24060059,4.629106354,0,0,0
07-06-2016 07:00,1083.0401,27.03310547,0.019455528,0.12860107,8.812148119,25.73623047,0.019371605,0.15789795,6.324561252,23.64248047,0.018456077,0.26623535,4.434065568,0,0,0
07-06-2016 08:00,1239.8868,27.56740723,0.019432629,0.15960693,9.56001806,26.53615723,0.019325817,0.1975708,7.047722063,24.11428223,0.018730724,0.25341797,4.295328055,0,0,0
